movieId,title,genres,img
96815,V/H/S (2012),Horror|Thriller,#N/A
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,#N/A
96829,"Hunt, The (Jagten) (2012)",Drama,#N/A
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,#N/A
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,#N/A
96917,House at the End of the Street (2012),Horror|Thriller,#N/A
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,#N/A
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,#N/A
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,#N/A
96975,LOL (2012),Comedy|Drama|Romance,#N/A
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,#N/A
97168,Marley (2012),Documentary,#N/A
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,#N/A
97188,Sinister (2012),Horror|Thriller,#N/A
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,#N/A
97225,Hotel Transylvania (2012),Animation|Children|Comedy,#N/A
97230,Side by Side (2012),Documentary,#N/A
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,#N/A
97304,Argo (2012),Drama|Thriller,#N/A
97306,Seven Psychopaths (2012),Comedy|Crime,#N/A
97328,Liberal Arts (2012),Comedy|Drama,#N/A
97470,Catch .44 (2011),Action|Drama|Thriller,#N/A
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,#N/A
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,#N/A
97701,Paranormal Activity 4 (2012),Horror|IMAX,#N/A
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,#N/A
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,#N/A
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,#N/A
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,#N/A
97836,Here Comes the Boom (2012),Action|Comedy,#N/A
97858,Mental (2012),Comedy|Drama,#N/A
97860,Killing Them Softly (2012),Crime|Drama|Thriller,#N/A
97866,"Imposter, The (2012)",Documentary,#N/A
97870,"Sessions, The (Surrogate, The) (2012)",Drama,#N/A
97904,Smashed (2012),Comedy|Drama,#N/A
97913,Wreck-It Ralph (2012),Animation|Comedy,#N/A
97921,Silver Linings Playbook (2012),Comedy|Drama,#N/A
97923,Flight (2012),Drama,#N/A
97936,Anna Karenina (2012),Drama,#N/A
97938,Life of Pi (2012),Adventure|Drama|IMAX,#N/A
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,#N/A
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,#N/A
98061,Himizu (2011),Children|Crime|Drama,#N/A
98083,Jackass 3.5 (2011),Comedy|Documentary,#N/A
98122,Indie Game: The Movie (2012),Documentary,#N/A
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,#N/A
98154,Lincoln (2012),Drama|War,#N/A
98160,Nature Calls (2012),Comedy,#N/A
98175,Vamps (2012),Comedy|Horror|Romance,#N/A
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,#N/A
98230,10 Years (2011),Comedy|Drama|Romance,#N/A
98239,Red Dawn (2012),Action|War,#N/A
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,#N/A
98279,"Fantastic Fear of Everything, A (2012)",Comedy,#N/A
98296,Deadfall (2012),Crime|Drama|Thriller,#N/A
98361,Byzantium (2012),Drama|Fantasy|Thriller,#N/A
98491,Paperman (2012),Animation|Comedy|Romance,#N/A
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,#N/A
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,#N/A
98585,Hitchcock (2012),Drama,#N/A
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,#N/A
98607,Redline (2009),Action|Animation|Sci-Fi,#N/A
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,#N/A
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,#N/A
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,#N/A
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,#N/A
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,#N/A
98836,Hyde Park on Hudson (2012),Comedy|Drama,#N/A
98908,How to Make Love to a Woman (2010),Comedy|Romance,#N/A
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,#N/A
99005,Fire with Fire (2012),Action|Crime|Drama,#N/A
99007,Warm Bodies (2013),Comedy|Horror|Romance,#N/A
99030,Wrong (2012),Comedy|Drama,#N/A
99087,Playing for Keeps (2012),Comedy|Romance,#N/A
99106,"Guilt Trip, The (2012)",Comedy,#N/A
99112,Jack Reacher (2012),Action|Crime|Thriller,#N/A
99114,Django Unchained (2012),Action|Drama|Western,#N/A
99117,This Is 40 (2012),Drama,#N/A
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,#N/A
99130,Ice Cream Man (1995),Comedy|Horror,#N/A
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,#N/A
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,#N/A
99191,Campfire Tales (1997),Horror,#N/A
99415,Parental Guidance (2012),Comedy,#N/A
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,#N/A
99532,"Misérables, Les (2000)",Drama|Romance,#N/A
99574,Promised Land (2012),Drama,#N/A
99636,English Vinglish (2012),Comedy|Drama,#N/A
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,#N/A
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,#N/A
99728,Gangster Squad (2013),Action|Crime|Drama,#N/A
99750,"Iceman, The (2012)",Crime|Drama|Thriller,#N/A
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,#N/A
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,#N/A
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,#N/A
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,#N/A
99910,"Last Stand, The (2013)",Action|Crime|Thriller,#N/A
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,#N/A
99992,Shadow Dancer (2012),Crime|Drama|Thriller,#N/A
100044,Human Planet (2011),Documentary,#N/A
100068,Comme un chef (2012),Comedy,#N/A
100083,Movie 43 (2013),Comedy,#N/A
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,#N/A
100159,Sightseers (2012),Comedy,#N/A
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,#N/A
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,#N/A
100226,Why Stop Now (2012),Comedy|Drama,#N/A
100277,Tabu (2012),Drama|Romance,#N/A
100302,Upside Down (2012),Drama|Romance|Sci-Fi,#N/A
100304,"Liability, The (2012)",Action|Thriller,#N/A
100306,Angst  (1983),Drama|Horror,#N/A
100326,Stand Up Guys (2012),Comedy|Crime,#N/A
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,#N/A
100390,Identity Thief (2013),Comedy|Crime,#N/A
100397,"ABCs of Death, The (2012)",Horror,#N/A
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,#N/A
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,#N/A
100507,21 and Over (2013),Comedy,#N/A
100527,Safe Haven (2013),Drama|Mystery|Romance,#N/A
100553,Frozen Planet (2011),Documentary,#N/A
100556,"Act of Killing, The (2012)",Documentary,#N/A
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,#N/A
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,#N/A
100714,Before Midnight (2013),Drama|Romance,#N/A
100737,Snitch (2013),Action|Drama|Thriller,#N/A
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,#N/A
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,#N/A
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,#N/A
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,#N/A
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,#N/A
101070,Wadjda (2012),Drama,#N/A
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,#N/A
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,#N/A
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,#N/A
101088,Stoker (2013),Drama|Mystery|Thriller,#N/A
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,#N/A
101142,"Croods, The (2013)",Adventure|Animation|Comedy,#N/A
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,#N/A
101360,"Call, The (2013)",Drama|Thriller,#N/A
101362,Olympus Has Fallen (2013),Action|Thriller,#N/A
101415,"First Time, The (2012)",Comedy|Drama|Romance,#N/A
101423,Mezzo Forte (1998),Action|Animation|Comedy,#N/A
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,#N/A
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,#N/A
101531,Phil Spector (2013),Drama,#N/A
101577,"Host, The (2013)",Action|Adventure|Romance,#N/A
101612,Admission (2013),Comedy|Romance,#N/A
101739,Evil Dead (2013),Horror,#N/A
101741,Trance (2013),Crime|Thriller,#N/A
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,#N/A
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
101884,Dark Tide (2012),Adventure|Drama|Thriller,#N/A
101895,42 (2013),Drama,#N/A
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,#N/A
101973,Disconnect (2012),Drama|Thriller,#N/A
102007,"Invincible Iron Man, The (2007)",Animation,#N/A
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,#N/A
102033,Pain & Gain (2013),Action|Comedy|Crime,#N/A
102058,Hulk Vs. (2009),Animation,#N/A
102066,Resolution (2012),Horror|Thriller,#N/A
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,#N/A
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,#N/A
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,#N/A
102123,This Is the End (2013),Action|Comedy,#N/A
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,#N/A
102165,"English Teacher, The (2013)",Comedy|Drama,#N/A
102194,Mud (2012),Adventure|Crime|Drama,#N/A
102217,Bill Hicks: Revelations (1993),Comedy,#N/A
102278,Pawn (2013),Crime|Thriller,#N/A
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,#N/A
102378,Syrup (2013),Comedy|Drama,#N/A
102407,"Great Gatsby, The (2013)",Drama,#N/A
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
102481,"Internship, The (2013)",Comedy,#N/A
102590,Darkon (2006),Documentary|Fantasy,#N/A
102602,Mimino (1977),Comedy,#N/A
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,#N/A
102684,Only God Forgives (2013),Drama|Thriller,#N/A
102686,"Hangover Part III, The (2013)",Comedy,#N/A
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,#N/A
102720,Epic (2013),Adventure|Animation|Fantasy,#N/A
102735,Captain America (1979),Action|Drama,#N/A
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,#N/A
102747,"Rink, The (1916)",Comedy,#N/A
102749,Captain America II: Death Too Soon (1979),Action|Crime,#N/A
102760,Down Terrace (2009),Comedy|Crime|Drama,#N/A
102800,Frances Ha (2012),Comedy|Drama,#N/A
102802,"Lords of Salem, The (2012)",Horror|Thriller,#N/A
102819,Behind the Candelabra (2013),Drama,#N/A
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary,#N/A
102852,With Great Power: The Stan Lee Story (2012),Documentary,#N/A
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
102903,Now You See Me (2013),Crime|Mystery|Thriller,#N/A
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,#N/A
102993,"Way, Way Back, The (2013)",Comedy|Drama,#N/A
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance,#N/A
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,#N/A
103048,"Kings of Summer, The (2013)",Comedy,#N/A
103075,"Purge, The (2013)",Crime|Horror|Thriller,#N/A
103085,Rapture-Palooza (2013),Comedy|Fantasy,#N/A
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,#N/A
103137,"Bling Ring, The (2013)",Crime|Drama,#N/A
103141,Monsters University (2013),Adventure|Animation|Comedy,#N/A
103171,Schlussmacher (2013),Comedy,#N/A
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,#N/A
103219,Maniac (2012),Horror|Thriller,#N/A
103221,Not Suitable for Children (2012),Comedy|Romance,#N/A
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,#N/A
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,#N/A
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance,#N/A
103249,World War Z (2013),Action|Drama|Horror|IMAX,#N/A
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,#N/A
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,#N/A
103339,White House Down (2013),Action|Drama|Thriller|IMAX,#N/A
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,#N/A
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller,#N/A
103372,"Heat, The (2013)",Action|Comedy|Crime,#N/A
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,#N/A
103449,Passion (2012),Crime|Drama|Mystery|Thriller,#N/A
103483,V/H/S/2 (2013),Horror|Thriller,#N/A
103502,"Knot, The (2012)",Comedy|Romance,#N/A
103539,The Spectacular Now (2013),Comedy|Drama|Romance,#N/A
103543,"Lifeguard, The (2013)",Comedy|Drama,#N/A
103596,Sharknado (2013),Sci-Fi,#N/A
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,#N/A
103606,Stuck in Love (2012),Comedy|Drama|Romance,#N/A
103609,Class Act (1992),Comedy,#N/A
103624,Fruitvale Station (2013),Drama,#N/A
103655,R.I.P.D. (2013),Action|Comedy|Fantasy,#N/A
103685,"Field in England, A (2013)",Drama|Fantasy|Thriller|War,#N/A
103688,"Conjuring, The (2013)",Horror|Thriller,#N/A
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,#N/A
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,#N/A
103801,Drinking Buddies (2013),Comedy|Drama|Romance,#N/A
103810,Red 2 (2013),Action|Comedy|Crime|Thriller,#N/A
103819,Coffee Town (2013),Comedy,#N/A
103865,Revenge for Jolly! (2012),Comedy|Drama,#N/A
103883,2 Guns (2013),Action|Comedy|Crime,#N/A
103980,Blue Jasmine (2013),Drama,#N/A
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,#N/A
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,#N/A
104069,Louis C.K.: Oh My God (2013),Comedy,#N/A
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,#N/A
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,#N/A
104078,Alan Partridge: Alpha Papa (2013),Comedy,#N/A
104129,Man of Tai Chi (2013),Action|IMAX,#N/A
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,#N/A
104211,We're the Millers (2013),Comedy|Crime,#N/A
104218,Grown Ups 2 (2013),Comedy,#N/A
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,#N/A
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,#N/A
104245,Planes (2013),Adventure|Animation|Comedy,#N/A
104272,Blackfish (2013),Documentary,#N/A
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,#N/A
104303,Jobs (2013),Drama,#N/A
104337,Lee Daniels' The Butler (2013),Drama,#N/A
104339,In a World... (2013),Comedy,#N/A
104374,About Time (2013),Drama|Fantasy|Romance,#N/A
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,#N/A
104457,You're Next (2011),Horror|Thriller,#N/A
104644,Maria Bamford: The Special Special Special! (2012),Comedy,#N/A
104760,Getaway (2013),Action|Crime,#N/A
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi,#N/A
104837,Rage of Honor (1987),Action|Crime,#N/A
104841,Gravity (2013),Action|Sci-Fi|IMAX,#N/A
104863,What If (2013),Comedy|Drama|Romance,#N/A
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,#N/A
104879,Prisoners (2013),Drama|Mystery|Thriller,#N/A
104906,Austenland (2013),Comedy|Romance,#N/A
104908,Insidious: Chapter 2 (2013),Horror|Thriller,#N/A
104913,Rush (2013),Action|Drama,#N/A
104925,"Family, The (2013)",Action|Comedy|Crime,#N/A
104944,Short Term 12 (2013),Drama,#N/A
105020,Collision Course (1989),Action|Comedy|Thriller,#N/A
105037,"To Do List, The (2013)",Comedy,#N/A
105121,Inescapable (2012),Action|Drama|War,#N/A
105197,Nebraska (2013),Adventure|Drama,#N/A
105211,Enough Said (2013),Comedy|Drama|Romance,#N/A
105213,Don Jon (2013),Comedy|Drama|Romance,#N/A
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,#N/A
105250,"Century of the Self, The (2002)",Documentary,#N/A
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,#N/A
105325,Bad Milo (Bad Milo!) (2013),Comedy|Horror,#N/A
105351,Runner Runner (2013),Crime|Drama|Thriller,#N/A
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,#N/A
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,#N/A
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,#N/A
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,#N/A
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,#N/A
105593,Filth (2013),Comedy|Crime|Drama,#N/A
105653,Escape Plan (2013),Action|Mystery|Thriller,#N/A
105720,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,#N/A
105731,Carrie (2013),Drama|Horror,#N/A
105746,UnHung Hero (2013),Documentary,#N/A
105755,"Counselor, The (2013)",Crime|Drama|Thriller,#N/A
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror,#N/A
105835,"Double, The (2013)",Comedy|Drama|Thriller,#N/A
105844,12 Years a Slave (2013),Drama,#N/A
105954,All Is Lost (2013),Action|Adventure|Drama,#N/A
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
106062,Jackass Presents: Bad Grandpa (2013),Comedy,#N/A
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,#N/A
106100,Dallas Buyers Club (2013),Drama,#N/A
106144,"Selfish Giant, The (2013)",Drama,#N/A
106330,Last Vegas (2013),Comedy|Drama|Romance,#N/A
106438,Philomena (2013),Comedy|Drama,#N/A
106441,"Book Thief, The (2013)",Children|Drama|War,#N/A
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,#N/A
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,#N/A
106491,47 Ronin (2013),Action|Adventure|Fantasy,#N/A
106540,Delivery Man (2013),Comedy,#N/A
106542,Charlie Countryman (2013),Action|Comedy|Romance,#N/A
106594,Red Flag (2012),Comedy|Drama|Romance,#N/A
106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,#N/A
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror,#N/A
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,#N/A
106766,Inside Llewyn Davis (2013),Drama,#N/A
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,#N/A
106785,Homefront (2013),Action|Crime|Thriller,#N/A
106839,Mandela: Long Walk to Freedom (2013),Drama,#N/A
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,#N/A
106883,All is Bright (2013),Comedy|Drama,#N/A
106889,Tim's Vermeer (2013),Documentary,#N/A
106916,American Hustle (2013),Crime|Drama,#N/A
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,#N/A
106920,Her (2013),Drama|Romance|Sci-Fi,#N/A
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,#N/A
107013,"Christmas Carol, A (1977)",Drama|Fantasy,#N/A
107069,Lone Survivor (2013),Action|Drama|Thriller|War,#N/A
107141,Saving Mr. Banks (2013),Comedy|Drama,#N/A
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,#N/A
107314,Oldboy (2013),Action|Drama|Mystery,#N/A
107338,Dampfnudelblues (2013),Comedy|Crime,#N/A
107348,Anchorman 2: The Legend Continues (2013),Comedy,#N/A
107406,Snowpiercer (2013),Action|Drama|Sci-Fi,#N/A
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,#N/A
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,#N/A
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,#N/A
107436,Haunter (2013),Horror|Mystery|Thriller,#N/A
107447,Wrong Cops (2013),Comedy|Crime,#N/A
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,#N/A
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,#N/A
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,#N/A
107630,High School (2010),Comedy,#N/A
107702,Grudge Match (2013),Comedy,#N/A
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,#N/A
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance,#N/A
107780,Cats (1998),Musical,#N/A
107846,MacGyver: Trail to Doomsday (1994),Action|Adventure,#N/A
107945,Bad Karma (2012),Thriller,#N/A
107951,Hunting Elephants (2013),Comedy|Crime,#N/A
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,#N/A
107962,Freezer (2014),Action|Thriller,#N/A
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,#N/A
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children,#N/A
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,#N/A
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,#N/A
108156,Ride Along (2014),Action|Comedy,#N/A
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,#N/A
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,#N/A
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,#N/A
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,#N/A
108601,Drift (2013),Drama,#N/A
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,#N/A
108715,Better Living Through Chemistry (2014),Comedy|Drama,#N/A
108727,Nymphomaniac: Volume I (2013),Drama,#N/A
108729,Enemy (2013),Mystery|Thriller,#N/A
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,#N/A
108928,"Monuments Men, The (2014)",Action|Drama|War,#N/A
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,#N/A
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,#N/A
108949,"Art of the Steal, The (2013)",Crime,#N/A
108981,Nymphomaniac: Volume II (2013),Drama|Mystery,#N/A
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,#N/A
109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,#N/A
109183,Date and Switch (2014),Comedy,#N/A
109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,#N/A
109191,Winter's Tale (2014),Drama|Fantasy|Mystery,#N/A
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,#N/A
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,#N/A
109295,Cold Comes the Night (2013),Crime|Drama|Thriller,#N/A
109313,Chouchou (2003),Comedy,#N/A
109317,Someone Marry Barry (2014),Comedy,#N/A
109372,About Last Night (2014),Comedy|Romance,#N/A
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,#N/A
109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,#N/A
109416,Bring It On: Fight to the Finish (2009),Comedy,#N/A
109483,That Awkward Moment (2014),Comedy|Romance,#N/A
109487,Interstellar (2014),Sci-Fi|IMAX,#N/A
109569,3 Days to Kill (2014),Action|Crime|Drama,#N/A
109576,Welcome to the Jungle (2013),Comedy,#N/A
109578,Non-Stop (2014),Action|Mystery|Thriller,#N/A
109596,Wrinkles (Arrugas) (2011),Animation|Drama,#N/A
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,#N/A
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,#N/A
109687,Particle Fever (2013),Documentary,#N/A
109723,"Bag Man, The (2014)",Crime|Drama|Thriller,#N/A
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,#N/A
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,#N/A
109850,Need for Speed (2014),Action|Crime|Drama|IMAX,#N/A
109853,Barefoot (2014),Comedy|Drama|Romance,#N/A
109864,Veronica Mars (2014),Comedy|Crime|Drama,#N/A
109895,Bad Words (2013),Comedy,#N/A
109897,Son of God (2014),Drama,#N/A
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy,#N/A
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,#N/A
109971,Ocho apellidos vascos (2014),Comedy,#N/A
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,#N/A
110127,Noah (2014),Adventure|Drama|IMAX,#N/A
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,#N/A
110281,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,#N/A
110286,13 Sins (2014),Horror|Thriller,#N/A
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,#N/A
110330,Me and you (io e te) (2012),Drama,#N/A
110350,Free to Play (2014),Documentary,#N/A
